sample_idx,dataset,stage,image_id,base_dice,base_iou,failure70,failure80,severe50,sprc_cb_score,sprc_pp_r_score,sam_confidence_risk,mask_iou_disagreement,linear_sprc_score
420,CVC-ColonDB,stage3_external_polyp,372,0.7706586826354171,0.6268874817358652,0,1,0,0.8276388888888888,0.822037037037037,-0.9251353144645692,0.0569046045421808,-0.1652191829404974
421,CVC-ColonDB,stage3_external_polyp,374,0.7856169980937466,0.6469268730388205,0,1,0,0.8061111111111112,0.8051851851851852,-0.9409664273262024,0.0944115615531518,0.0979009003492874
422,CVC-ColonDB,stage3_external_polyp,377,0.8942598187313308,0.8087431693996039,0,0,0,0.841388888888889,0.8448148148148148,-0.9257017970085144,0.1245679430291648,0.2808940562494529
423,CVC-ColonDB,stage3_external_polyp,379,0.8896479243302952,0.801230477994315,0,0,0,0.84,0.8444444444444444,-0.9376983046531676,0.0697576247315294,-0.0215233357471112
424,CVC-ColonDB,stage3_external_polyp,39,0.9044046466603284,0.8254914954720002,0,0,0,0.64,0.6422222222222221,-0.9620476365089417,0.0298698814560276,-0.0330595318321071
425,CVC-ColonDB,stage3_external_polyp,40,0.9400349748970837,0.8868547099522226,0,0,0,0.56,0.6666666666666666,-0.9712299108505248,0.0233527580393629,-0.2361779855690873
426,CVC-ColonDB,stage3_external_polyp,41,0.9240795485085164,0.8588734857001887,0,0,0,0.6983333333333333,0.68,-0.9509048461914062,0.0717407633082828,-0.198348131635797
427,CVC-ColonDB,stage3_external_polyp,42,0.9339975093400384,0.876168224299288,0,0,0,0.6677777777777778,0.6814814814814815,-0.962613880634308,0.0265833893002093,-0.1760298473527559
428,CVC-ColonDB,stage3_external_polyp,44,0.9068927618151876,0.8296466532610467,0,0,0,0.6688888888888889,0.677037037037037,-0.9607397317886353,0.0177627030127169,-0.2264142615281915
429,CVC-ColonDB,stage3_external_polyp,45,0.927893831408244,0.8654868879517096,0,0,0,0.6141666666666667,0.5862962962962963,-0.9559860825538636,0.0259760344011124,-0.1417281577289831
430,CVC-ColonDB,stage3_external_polyp,47,0.9101472503256436,0.8351102941179501,0,0,0,0.7665277777777777,0.7316666666666666,-0.8843891024589539,0.0843865529901565,0.2300898729404509
431,CVC-ColonDB,stage3_external_polyp,48,0.9518900343642956,0.9081967213116008,0,0,0,0.4697222222222222,0.4625925925925926,-0.9697595834732056,0.0130764657149733,-0.2647235757647704
432,CVC-ColonDB,stage3_external_polyp,50,0.9401709401710538,0.887096774193953,0,0,0,0.6383333333333333,0.6548148148148148,-0.963317096233368,0.0147648848957356,-0.1849637007024778
433,CVC-ColonDB,stage3_external_polyp,51,0.9364212366180108,0.8804437140514362,0,0,0,0.7516666666666666,0.7459259259259259,-0.9487744569778442,0.0317149811003651,-0.2172082025215596
434,CVC-ColonDB,stage3_external_polyp,57,0.8964046903770247,0.8122585177381346,0,0,0,0.7497222222222223,0.7455555555555556,-0.9471424221992492,0.1141903995800277,0.2208940669782063
435,CVC-ColonDB,stage3_external_polyp,58,0.8685205969157133,0.7675973548862839,0,0,0,0.8547222222222222,0.8277777777777778,-0.8482151031494141,0.1231672606243154,0.5282602838740141
436,CVC-ColonDB,stage3_external_polyp,6,0.9374230805642928,0.8822166785461828,0,0,0,0.5311111111111111,0.5259259259259259,-0.9661508202552797,0.0206312209418715,-0.2077483458520193
437,CVC-ColonDB,stage3_external_polyp,67,0.921779555651678,0.8549082522812319,0,0,0,0.6570833333333334,0.717962962962963,-0.9642351865768432,0.085845470927913,0.260268205696201
438,CVC-ColonDB,stage3_external_polyp,68,0.9400392170353504,0.8868622614566488,0,0,0,0.61625,0.6931481481481482,-0.9655367732048036,0.0751956334963003,0.0229054539648687
439,CVC-ColonDB,stage3_external_polyp,72,0.9024668060726776,0.8222683478423054,0,0,0,0.6404166666666666,0.7264814814814815,-0.9595506191253662,0.0672022998640142,0.2288620504611136
440,CVC-ColonDB,stage3_external_polyp,8,0.9154787087281197,0.8441316146542671,0,0,0,0.7037499999999999,0.6649999999999999,-0.9345667958259584,0.0590132988916276,0.1396906153427395
441,CVC-ColonDB,stage3_external_polyp,80,0.8773127357645458,0.7814400000006994,0,0,0,0.7244444444444444,0.7340740740740741,-0.9564849138259888,0.0305544086452957,-0.1108951626054918
442,CVC-ColonDB,stage3_external_polyp,82,0.8173421300663198,0.6911061523758651,0,0,0,0.691111111111111,0.7044444444444444,-0.95945006608963,0.0215614640078227,-0.0988018037681452
443,CVC-ColonDB,stage3_external_polyp,87,0.8772169167806338,0.7812879708392819,0,0,0,0.6333333333333333,0.5970370370370369,-0.9527406096458436,0.0329753056231079,-0.1597632131136722
444,CVC-ColonDB,stage3_external_polyp,88,0.8922753547033834,0.8055028463007329,0,0,0,0.7444444444444445,0.7518518518518519,-0.9550175070762634,0.0292935586520162,-0.1909397662508608
445,CVC-ColonDB,stage3_external_polyp,9,0.8118705997684593,0.6833183318336584,0,0,0,0.8576388888888888,0.8531481481481481,-0.9120855331420898,0.3176103727951177,1.582179503814649
446,CVC-ColonDB,stage3_external_polyp,92,0.8481338481343368,0.7363128491634843,0,0,0,0.7943055555555556,0.7753703703703704,-0.929467797279358,0.0798759626100736,0.0802014915832751
447,CVC-ColonDB,stage3_external_polyp,95,0.8770675924036379,0.7810511002004346,0,0,0,0.5230555555555555,0.5092592592592592,-0.9629883170127868,0.0285822579030068,0.0495398557916127
448,CVC-ColonDB,stage3_external_polyp,96,0.8054817987153701,0.6743152158329638,0,0,0,0.4893055555555555,0.4842592592592592,-0.968652069568634,0.0209258934449498,-0.1016684113539303
449,CVC-ColonDB,stage3_external_polyp,97,0.8753975137324127,0.7784061696661896,0,0,0,0.6716666666666666,0.6837037037037037,-0.9598122239112854,0.0791116984153035,0.2017137954562781
450,ETIS-Larib,stage4_hard_external_polyp,1,0.8620114274157546,0.7574868923844686,0,0,0,0.4456944444444444,0.4372222222222222,-0.9698122143745422,0.03188401560628,-0.1466988145701736
451,ETIS-Larib,stage4_hard_external_polyp,10,0.8784188254722477,0.7831968344531304,0,0,0,0.8320833333333334,0.8005555555555556,-0.8680174946784973,0.1097038511150868,0.2199111951614532
452,ETIS-Larib,stage4_hard_external_polyp,100,0.951420882178545,0.9073429615451944,0,0,0,0.6119444444444444,0.581851851851852,-0.9544589519500732,0.0420190337213908,-0.0863815211032048
453,ETIS-Larib,stage4_hard_external_polyp,101,0.9669038045159388,0.9359281437126096,0,0,0,0.4674999999999999,0.4507407407407407,-0.966651201248169,0.0265330871950364,-0.2457744446979596
454,ETIS-Larib,stage4_hard_external_polyp,102,0.9479219881600062,0.90099971436738,0,0,0,0.55375,0.5316666666666666,-0.9621477723121644,0.0397789037597564,-0.0590477077280427
455,ETIS-Larib,stage4_hard_external_polyp,103,0.9661782324209828,0.9345694419682944,0,0,0,0.5009722222222222,0.4827777777777777,-0.964221179485321,0.0249783009863407,-0.079964676529303
456,ETIS-Larib,stage4_hard_external_polyp,105,0.9587765186835904,0.920817226933282,0,0,0,0.5398611111111111,0.5935185185185184,-0.9523579478263856,0.0408501229170019,0.4859602672609556
457,ETIS-Larib,stage4_hard_external_polyp,108,0.9214353288011836,0.8543162532637224,0,0,0,0.8586111111111112,0.8551851851851854,-0.8906131386756897,0.1367029887416101,0.9198146109403726
458,ETIS-Larib,stage4_hard_external_polyp,109,0.95170409002982,0.9078582497349412,0,0,0,0.3562499999999999,0.3601851851851851,-0.9711862802505492,0.0077882480510046,-0.2464966560850145
459,ETIS-Larib,stage4_hard_external_polyp,110,0.9683711944158848,0.9386818099438354,0,0,0,0.2722222222222222,0.3335185185185185,-0.982929527759552,0.007671606590063,-0.282925983792853
460,ETIS-Larib,stage4_hard_external_polyp,111,0.9609534680009608,0.9248416104639472,0,0,0,0.2397222222222221,0.3264814814814815,-0.983040988445282,0.0089518467481789,-0.2205854984833138
461,ETIS-Larib,stage4_hard_external_polyp,112,0.9586555701249808,0.9205941306471088,0,0,0,0.3334722222222221,0.332037037037037,-0.9762470722198486,0.0121313723386081,-0.230413269667921
462,ETIS-Larib,stage4_hard_external_polyp,113,0.9723894939141584,0.9462627018265722,0,0,0,0.4091666666666667,0.5564814814814815,-0.9720005989074708,0.0308740613385427,-0.0134265651844191
463,ETIS-Larib,stage4_hard_external_polyp,114,0.970885255131022,0.9434178841297548,0,0,0,0.4086111111111111,0.552962962962963,-0.975501537322998,0.0257066611499588,-0.0827620310075389
464,ETIS-Larib,stage4_hard_external_polyp,115,0.9760775449612852,0.9532729164772348,0,0,0,0.3997222222222222,0.6046296296296295,-0.978756070137024,0.0278830858322873,-0.1010631353083967
465,ETIS-Larib,stage4_hard_external_polyp,117,0.976084106758954,0.9532854340890377,0,0,0,0.3472222222222222,0.5698148148148149,-0.9825178980827332,0.0214569056156408,-0.0174397114516087
466,ETIS-Larib,stage4_hard_external_polyp,118,0.963335584632502,0.9292646398892754,0,0,0,0.3413888888888888,0.4933333333333333,-0.983524739742279,0.0153402293134785,-0.2283778119376439
467,ETIS-Larib,stage4_hard_external_polyp,119,0.9661598962038308,0.9345351303902594,0,0,0,0.4456944444444444,0.535,-0.971429169178009,0.0395610270082539,-0.0069687485678677
468,ETIS-Larib,stage4_hard_external_polyp,12,0.8468122633190607,0.7343229869548049,0,0,0,0.7727777777777778,0.7362962962962962,-0.9083073735237122,0.0738914778379891,0.0345429901754436
469,ETIS-Larib,stage4_hard_external_polyp,121,0.8044147843943132,0.6728209531989734,0,0,0,0.5722222222222222,0.6548148148148148,-0.9705761075019836,0.0678350423359914,-0.0503420250852772
470,ETIS-Larib,stage4_hard_external_polyp,122,0.9477022102324067,0.9006026805793824,0,0,0,0.3511111111111111,0.337037037037037,-0.9735986590385436,0.0119253967855637,-0.2829574166710521
471,ETIS-Larib,stage4_hard_external_polyp,123,0.9617198335645204,0.9262623563987092,0,0,0,0.4320833333333332,0.3946296296296296,-0.966306746006012,0.0161080414320923,-0.2514673284609422
472,ETIS-Larib,stage4_hard_external_polyp,124,0.9833983354807264,0.9673388995932376,0,0,0,0.2191666666666666,0.2618518518518518,-0.9844602942466736,0.0046924781508078,-0.2889474162511051
473,ETIS-Larib,stage4_hard_external_polyp,125,0.977874514002862,0.9567069086912506,0,0,0,0.3211111111111111,0.34,-0.9762735962867736,0.0063791816497201,-0.2343972403193329
474,ETIS-Larib,stage4_hard_external_polyp,126,0.8171256328466194,0.690796635329198,0,0,0,0.4019444444444444,0.545,-0.9804531931877136,0.0446436319138175,-0.0640401390772387
475,ETIS-Larib,stage4_hard_external_polyp,127,0.949020960924718,0.9029875246225352,0,0,0,0.2772222222222222,0.2859259259259259,-0.979218065738678,0.0075403532388694,-0.2490351485070339
476,ETIS-Larib,stage4_hard_external_polyp,128,0.9642232277526612,0.93091798695255,0,0,0,0.4761111111111111,0.4525925925925926,-0.9656155705451964,0.0078541217339594,-0.2975349629213503
477,ETIS-Larib,stage4_hard_external_polyp,129,0.9688045629146964,0.9394965571735642,0,0,0,0.2527777777777777,0.2429629629629629,-0.9761187434196472,0.0049594688631685,-0.3271044591869718
478,ETIS-Larib,stage4_hard_external_polyp,13,0.8851873344266489,0.7940233922364034,0,0,0,0.8377777777777777,0.8296296296296296,-0.9205455183982848,0.0655782546703933,0.5051819529561034
479,ETIS-Larib,stage4_hard_external_polyp,130,0.9595182629335152,0.9221865495100352,0,0,0,0.4527777777777778,0.4718518518518519,-0.972728192806244,0.0269332623210845,-0.2354766367038223
480,ETIS-Larib,stage4_hard_external_polyp,131,0.968714096332316,0.9393264204302516,0,0,0,0.2476388888888888,0.262037037037037,-0.9803307056427002,0.0081064935823605,-0.2660779087260596
481,ETIS-Larib,stage4_hard_external_polyp,132,0.9603943171934124,0.923806336457024,0,0,0,0.4344444444444444,0.4237037037037037,-0.9696770906448364,0.0137716165633958,-0.2469159040876997
482,ETIS-Larib,stage4_hard_external_polyp,135,0.9104324656692404,0.8355906696766031,0,0,0,0.5355555555555556,0.5259259259259259,-0.9624394178390504,0.0299087784185235,-0.2347655450399279
483,ETIS-Larib,stage4_hard_external_polyp,136,0.9691326468511928,0.9401138215222,0,0,0,0.2315277777777777,0.289074074074074,-0.9805264472961426,0.0115693628464563,-0.2720523012157071
484,ETIS-Larib,stage4_hard_external_polyp,137,0.91404289761232,0.8416933740777217,0,0,0,0.5168055555555555,0.5061111111111111,-0.9656403064727784,0.0324612724346174,-0.0420219246550081
485,ETIS-Larib,stage4_hard_external_polyp,14,0.8898313200268188,0.8015280345040212,0,0,0,0.7962499999999999,0.7764814814814814,-0.9196001291275024,0.0913530422771072,0.3592425073085883
486,ETIS-Larib,stage4_hard_external_polyp,140,0.9501809570618156,0.9050902281240168,0,0,0,0.4125,0.3966666666666666,-0.9715560674667358,0.0082405470893116,-0.2798710158840325
487,ETIS-Larib,stage4_hard_external_polyp,142,0.9538897128219112,0.9118443098337984,0,0,0,0.4755555555555555,0.4814814814814814,-0.9709834456443788,0.0303963632686373,-0.263325551880793
488,ETIS-Larib,stage4_hard_external_polyp,144,0.9503897233466196,0.9054691483937368,0,0,0,0.4272222222222221,0.4014814814814815,-0.9689075350761414,0.0132578849549555,-0.2228195145826766
489,ETIS-Larib,stage4_hard_external_polyp,145,0.9249320129303902,0.8603474608629914,0,0,0,0.5294444444444444,0.5244444444444445,-0.9645858407020568,0.0090735677875546,-0.3067930245184466
490,ETIS-Larib,stage4_hard_external_polyp,146,0.9599014936559987,0.9228947910233448,0,0,0,0.4375,0.4203703703703703,-0.968571960926056,0.0217030767586727,-0.1854679591117875
491,ETIS-Larib,stage4_hard_external_polyp,147,0.9199052132701632,0.8516893374287691,0,0,0,0.7040277777777777,0.7046296296296296,-0.955819010734558,0.0275571712653391,-0.1053643551994231
492,ETIS-Larib,stage4_hard_external_polyp,149,0.944368588733696,0.8946006898382233,0,0,0,0.5984722222222222,0.6879629629629629,-0.970861554145813,0.0316938986024609,-0.1278416445636689
493,ETIS-Larib,stage4_hard_external_polyp,15,0.8262891685645333,0.7039972252398659,0,0,0,0.8629166666666666,0.8616666666666667,-0.907580018043518,0.1077081602881241,0.6286803687464272
494,ETIS-Larib,stage4_hard_external_polyp,150,0.9618378158109248,0.926481267050041,0,0,0,0.6583333333333333,0.6666666666666666,-0.9562184810638428,0.0699465551650356,0.0700246760672475
495,ETIS-Larib,stage4_hard_external_polyp,151,0.9445789166180016,0.894978252273709,0,0,0,0.6258333333333334,0.6703703703703704,-0.9701202511787416,0.0277733503831062,-0.1489574403479201
496,ETIS-Larib,stage4_hard_external_polyp,152,0.8986099427152592,0.8158871026407101,0,0,0,0.8655555555555555,0.8614814814814814,-0.9070114493370056,0.0782397455600192,0.0973739752481824
497,ETIS-Larib,stage4_hard_external_polyp,154,0.9506452657384936,0.9059331746452386,0,0,0,0.6183333333333334,0.6148148148148148,-0.9623275995254515,0.0160243511393667,-0.185092244094805
498,ETIS-Larib,stage4_hard_external_polyp,155,0.9498268080193268,0.9044477761119918,0,0,0,0.7161111111111111,0.6925925925925926,-0.9438543319702148,0.0713788259803971,0.0302851382825966
499,ETIS-Larib,stage4_hard_external_polyp,156,0.9416882444329664,0.8898023096497457,0,0,0,0.77375,0.7872222222222223,-0.953652024269104,0.0630714554157594,0.0308234893335547
500,ETIS-Larib,stage4_hard_external_polyp,157,0.9361567635904208,0.8799762329175113,0,0,0,0.6058333333333334,0.5848148148148148,-0.959240972995758,0.018486486951412,-0.2214127888314079
501,ETIS-Larib,stage4_hard_external_polyp,158,0.910733023534736,0.8360971581918144,0,0,0,0.6900000000000001,0.6622222222222223,-0.9498069882392884,0.0618027126839589,0.0418522068119277
502,ETIS-Larib,stage4_hard_external_polyp,16,0.83432452524161,0.7157433979766562,0,0,0,0.8225,0.8033333333333333,-0.9051815271377563,0.0942248803992439,0.3342570013627507
503,ETIS-Larib,stage4_hard_external_polyp,160,0.961338886423381,0.9255558659677038,0,0,0,0.5493055555555555,0.5301851851851852,-0.9497718811035156,0.0222423777187105,-0.0492820369372622
504,ETIS-Larib,stage4_hard_external_polyp,161,0.9604510059200716,0.9239112455398464,0,0,0,0.7683333333333333,0.7622222222222222,-0.9466311931610109,0.0531402512871449,0.178005965281363
505,ETIS-Larib,stage4_hard_external_polyp,162,0.9582445246286851,0.9198363217502102,0,0,0,0.3833333333333333,0.4587037037037038,-0.9759989976882936,0.0141634125392996,-0.3675647048455732
506,ETIS-Larib,stage4_hard_external_polyp,163,0.9734358644676891,0.948246515511602,0,0,0,0.3877777777777778,0.3999999999999999,-0.9721574187278748,0.0131590441687912,-0.2293518269527405
507,ETIS-Larib,stage4_hard_external_polyp,164,0.9528460440780137,0.9099388286596996,0,0,0,0.5747222222222221,0.572962962962963,-0.9599241614341736,0.0225542195412828,-0.0085931376066386
508,ETIS-Larib,stage4_hard_external_polyp,167,0.9528013819336684,0.9098573713676652,0,0,0,0.4536111111111111,0.4677777777777778,-0.971772849559784,0.0125398247304234,-0.2211165694064512
509,ETIS-Larib,stage4_hard_external_polyp,168,0.8720547251077129,0.7731356693621977,0,0,0,0.794861111111111,0.773148148148148,-0.9194515347480774,0.086366036769414,0.0304255346159145
510,ETIS-Larib,stage4_hard_external_polyp,169,0.9197758644253656,0.8514676113362203,0,0,0,0.318611111111111,0.3033333333333333,-0.975849449634552,0.00451899087075,-0.3281004842480305
511,ETIS-Larib,stage4_hard_external_polyp,170,0.891350210970546,0.8039961941011228,0,0,0,0.6333333333333333,0.6303703703703704,-0.961225152015686,0.0191253717066097,-0.1151090248667256
512,ETIS-Larib,stage4_hard_external_polyp,171,0.8899665606129517,0.8017475231236206,0,0,0,0.7322222222222222,0.8159259259259258,-0.9606165885925292,0.1130177522706135,0.2837884580577166
513,ETIS-Larib,stage4_hard_external_polyp,172,0.9308260837332856,0.8706030605231185,0,0,0,0.6411111111111112,0.6518518518518519,-0.9549761414527892,0.0573460801677354,0.0669207749558199
514,ETIS-Larib,stage4_hard_external_polyp,173,0.9107013426067684,0.8360437575367488,0,0,0,0.6305555555555555,0.7396296296296296,-0.966720461845398,0.1132841914773008,0.3412639505656357
515,ETIS-Larib,stage4_hard_external_polyp,174,0.8961615064276713,0.8118592635118682,0,0,0,0.7409722222222223,0.7501851851851852,-0.9514849185943604,0.0748054971842756,0.0532628369188503
516,ETIS-Larib,stage4_hard_external_polyp,175,0.9239777051288948,0.858697547005363,0,0,0,0.655,0.6666666666666666,-0.9590391516685486,0.0600666366187307,0.0622722090306322
517,ETIS-Larib,stage4_hard_external_polyp,176,0.9153605630213416,0.8439307403123286,0,0,0,0.6008333333333333,0.6307407407407407,-0.9684165716171264,0.057898917084282,-0.0086067283851479
518,ETIS-Larib,stage4_hard_external_polyp,177,0.9657530538354826,0.9337741410955654,0,0,0,0.5890277777777777,0.7420370370370369,-0.9653307199478148,0.0511666349799529,0.479606267702521
519,ETIS-Larib,stage4_hard_external_polyp,178,0.9616895730790024,0.9262062174708148,0,0,0,0.8369444444444445,0.8418518518518519,-0.8743814826011658,0.1109525963336793,0.7010043907906708
520,ETIS-Larib,stage4_hard_external_polyp,179,0.9770135957185124,0.9550601959414464,0,0,0,0.4536111111111111,0.5785185185185185,-0.9696919322013856,0.024381445511007,0.1095992288506414
521,ETIS-Larib,stage4_hard_external_polyp,18,0.8099102762191424,0.6805455589063603,0,0,0,0.7558333333333334,0.7374074074074074,-0.93754243850708,0.0649056846366868,0.3218618651605629
522,ETIS-Larib,stage4_hard_external_polyp,180,0.918049522555818,0.8485134409519984,0,0,0,0.7819444444444444,0.8551851851851852,-0.9475502371788024,0.1297762854701671,0.5589782770708895
523,ETIS-Larib,stage4_hard_external_polyp,182,0.960688597973958,0.9243510617714624,0,0,0,0.778888888888889,0.8007407407407406,-0.945820927619934,0.0760504872714294,0.6258995295130121
524,ETIS-Larib,stage4_hard_external_polyp,183,0.8814415148121997,0.7880155812007034,0,0,0,0.7733333333333334,0.7844444444444445,-0.9483842849731444,0.106860118939411,0.4256451682396101
525,ETIS-Larib,stage4_hard_external_polyp,185,0.9615774974626728,0.9259983244903952,0,0,0,0.6859722222222222,0.7064814814814815,-0.9566444158554076,0.0392142896324481,0.2868823415109453
526,ETIS-Larib,stage4_hard_external_polyp,187,0.8250000000000391,0.7021276595745817,0,0,0,0.7854166666666667,0.7598148148148148,-0.922545611858368,0.1009920165142381,0.1844251553037619
527,ETIS-Larib,stage4_hard_external_polyp,188,0.8770461431156135,0.7810170807454266,0,0,0,0.6938888888888889,0.674074074074074,-0.9512109756469728,0.0376096862702454,-0.2114733845467284
528,ETIS-Larib,stage4_hard_external_polyp,189,0.9413285086585782,0.8891601562500361,0,0,0,0.7734722222222223,0.780925925925926,-0.9488016963005066,0.1437156269546036,0.4014637518072334
529,ETIS-Larib,stage4_hard_external_polyp,19,0.8932638417877604,0.8071154404413099,0,0,0,0.7529166666666667,0.7690740740740741,-0.9552172422409058,0.1118102837186096,0.1875564291183727
530,ETIS-Larib,stage4_hard_external_polyp,191,0.9308909242300962,0.8707165109044337,0,0,0,0.6920833333333334,0.6435185185185186,-0.931807577610016,0.059314976755403,-0.0944421338929692
531,ETIS-Larib,stage4_hard_external_polyp,193,0.8972574703237934,0.8136599851535734,0,0,0,0.7058333333333333,0.6418518518518518,-0.9033957719802856,0.0271447239212808,-0.1686098012478646
532,ETIS-Larib,stage4_hard_external_polyp,194,0.9225142857144628,0.856173101400695,0,0,0,0.6291666666666667,0.5714814814814816,-0.9443156719207764,0.0249431859940899,-0.3385971064835755
533,ETIS-Larib,stage4_hard_external_polyp,195,0.9270998415216836,0.8641063515519638,0,0,0,0.6738888888888889,0.6325925925925925,-0.9453421235084534,0.0230545489829163,-0.256962768974442
534,ETIS-Larib,stage4_hard_external_polyp,196,0.933459476506044,0.8752217622715835,0,0,0,0.6602777777777777,0.61,-0.9423969984054564,0.0352241374336456,-0.205936344915513
535,ETIS-Larib,stage4_hard_external_polyp,20,0.8748479852985233,0.7775375894702514,0,0,0,0.8104166666666668,0.7894444444444445,-0.9049268364906312,0.1063283251886784,0.2258965791877739
536,ETIS-Larib,stage4_hard_external_polyp,21,0.9648550463625266,0.9320965561123176,0,0,0,0.226111111111111,0.2887037037037037,-0.9802435636520386,0.0080595769031306,-0.2740628235366251
537,ETIS-Larib,stage4_hard_external_polyp,22,0.9207003089598556,0.8530534351145739,0,0,0,0.77125,0.7587037037037038,-0.9407824873924256,0.0815011204405272,0.057208357025369
538,ETIS-Larib,stage4_hard_external_polyp,23,0.92351679771273,0.8579017264278924,0,0,0,0.7361111111111112,0.7311111111111112,-0.9490354061126708,0.0495771861481496,-0.0828943870558663
539,ETIS-Larib,stage4_hard_external_polyp,25,0.944414877890136,0.8946837712173185,0,0,0,0.4794444444444444,0.4933333333333333,-0.9706470966339112,0.0205614551177402,-0.1148112968550444
540,ETIS-Larib,stage4_hard_external_polyp,26,0.9550126061907074,0.9138986860974548,0,0,0,0.4455555555555556,0.4870370370370371,-0.976439356803894,0.0228693614636287,-0.1933228783928668
541,ETIS-Larib,stage4_hard_external_polyp,27,0.957059011225964,0.9176540394207566,0,0,0,0.4524999999999999,0.5803703703703703,-0.9756447672843932,0.0217877111637139,-0.1203904618405562
542,ETIS-Larib,stage4_hard_external_polyp,28,0.9088331206578848,0.8329002079002369,0,0,0,0.7402777777777778,0.7203703703703703,-0.9444316625595092,0.0496408321322415,0.0464262574438813
543,ETIS-Larib,stage4_hard_external_polyp,3,0.8872387822213391,0.7973307912299358,0,0,0,0.5145833333333333,0.5209259259259259,-0.965859055519104,0.0485840474229027,-0.0858456333730968
544,ETIS-Larib,stage4_hard_external_polyp,30,0.9345655090177438,0.8771684387241415,0,0,0,0.6199999999999999,0.6333333333333333,-0.9630187749862672,0.0261177279062513,-0.1845304491845628
545,ETIS-Larib,stage4_hard_external_polyp,32,0.9699444255415692,0.9416428099537618,0,0,0,0.2986111111111111,0.4092592592592592,-0.9806706309318542,0.0108477377383539,-0.1824781070795231
546,ETIS-Larib,stage4_hard_external_polyp,33,0.960825998739676,0.9246055016526382,0,0,0,0.3483333333333333,0.4081481481481481,-0.9754772186279296,0.0113751796390596,-0.1768665196561786
547,ETIS-Larib,stage4_hard_external_polyp,34,0.9597403924775164,0.9225969993810194,0,0,0,0.505,0.5103703703703704,-0.9689769744873048,0.0181121650341212,-0.2475772304304371
548,ETIS-Larib,stage4_hard_external_polyp,37,0.9646173149309992,0.9316529326224248,0,0,0,0.3788888888888889,0.4837037037037037,-0.981317937374115,0.0064718910202024,-0.2602302183966452
549,ETIS-Larib,stage4_hard_external_polyp,38,0.9420918244447796,0.8905232478710823,0,0,0,0.4894444444444444,0.4762962962962963,-0.9681161642074584,0.0190806482544431,-0.1306805002019891
550,ETIS-Larib,stage4_hard_external_polyp,39,0.9181222206941004,0.8486376541379513,0,0,0,0.4752777777777778,0.4788888888888889,-0.9711809158325196,0.0140417864998578,-0.229681783586325
551,ETIS-Larib,stage4_hard_external_polyp,4,0.8623483769582762,0.7580074246743003,0,0,0,0.5747222222222224,0.5707407407407409,-0.9625349044799804,0.0430444663976805,-0.1409381548340663
552,ETIS-Larib,stage4_hard_external_polyp,40,0.9088883447600504,0.8329929759206856,0,0,0,0.3494444444444444,0.4459259259259259,-0.9787994623184204,0.0237306514035623,-0.0963831013317543
553,ETIS-Larib,stage4_hard_external_polyp,41,0.950151328208216,0.9050364626233188,0,0,0,0.3988888888888888,0.4842592592592591,-0.973896324634552,0.0233175286409311,-0.1034574449383836
554,ETIS-Larib,stage4_hard_external_polyp,44,0.4419537128638875,0.2836589108506407,1,1,1,0.9480555555555557,0.9425925925925926,-0.8242295384407043,0.1981800865936618,1.4211041881968896
555,ETIS-Larib,stage4_hard_external_polyp,45,0.4042154082476882,0.2533019872085942,1,1,1,0.9344444444444444,0.9377777777777778,-0.8643772602081299,0.2563951022030831,1.438365876362624
556,ETIS-Larib,stage4_hard_external_polyp,46,0.3804351607673629,0.2348996172006566,1,1,1,0.8772222222222222,0.8837037037037038,-0.9122689962387084,0.1789735115215375,0.8609063083577527
557,ETIS-Larib,stage4_hard_external_polyp,47,0.3135523880759733,0.1859247722010633,1,1,1,0.9397222222222222,0.9307407407407408,-0.8211569786071777,0.1479321615166832,0.7154499311288969
558,ETIS-Larib,stage4_hard_external_polyp,49,0.9636167457919802,0.929788031482976,0,0,0,0.4272222222222221,0.4814814814814814,-0.9766576886177064,0.002721235476365,-0.3012079579164348
559,ETIS-Larib,stage4_hard_external_polyp,50,0.9593630118654743,0.9218997813880055,0,0,0,0.4825,0.5248148148148148,-0.9745587110519408,0.0035430522652144,-0.3004122393001993
560,ETIS-Larib,stage4_hard_external_polyp,51,0.9615924852954172,0.9260261233461868,0,0,0,0.3248611111111111,0.3472222222222222,-0.9790412783622742,0.0147766790158923,-0.2204241794897991
561,ETIS-Larib,stage4_hard_external_polyp,52,0.9757999158793184,0.9527434443798986,0,0,0,0.3777777777777777,0.5864814814814815,-0.9826399683952332,0.0141570153967249,-0.1728784148511084
562,ETIS-Larib,stage4_hard_external_polyp,54,0.9704074935863104,0.9425160804311628,0,0,0,0.5866666666666667,0.5688888888888889,-0.9574363827705384,0.0144821369254521,-0.2030587246220378
563,ETIS-Larib,stage4_hard_external_polyp,55,0.9495705067609328,0.9039830972689944,0,0,0,0.4255555555555555,0.4785185185185185,-0.977322280406952,0.0046983415173398,-0.2980114665786673
564,ETIS-Larib,stage4_hard_external_polyp,57,0.8108043504243989,0.6818090452264504,0,0,0,0.7849999999999999,0.7696296296296298,-0.9333720207214355,0.053056196428892,-0.004633795723673
565,ETIS-Larib,stage4_hard_external_polyp,6,0.8859761505864364,0.7952937013448379,0,0,0,0.5206944444444443,0.5075925925925926,-0.9634881019592284,0.0367276740705923,-0.0729134779185263
